X,Y,FID,geocode,uploadadd,shmeio
23.7495759382305,38.0227392184076,"260","60001132","ΝΑΡΚΙΣΣΟΥ 1,ΓΑΛΑΤΣΙ 11146",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7431565772102,37.9658571824782,"261","60001133","ΠΛΑΤΕΙΑ ΒΑΡΝΑΒΑ 2,ΑΘΗΝΑ 11635",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6423440427651,37.9758507836415,"262","60001134","ΑΝΩΓΕΙΩΝ 24,ΝΙΚΑΙΑ 18453",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6751082961228,38.0330293246176,"263","60001135","ΑΘΗΝΑΣ 39,ΠΕΡΙΣΤΕΡΙ 12137",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7669511524559,37.9928428716159,"264","60001136","ΛΕΩΦΟΡΟΣ ΚΗΦΙΣΙΑΣ 98,ΑΘΗΝΑ 11526",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7057201860598,38.0156558815831,"265","60001137","ΠΛΑΤΕΙΑ ΔΑΣΚΑΛΟΓΙΑΝΝΗ,ΠΕΡΙΣΤΕΡΙ 12133",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7141391969025,37.9923536757165,"266","60001138","ΛΕΝΟΡΜΑΝ 136,ΑΘΗΝΑ 10442",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7726572511407,38.0389280411855,"267","60001139","ΑΛΑΜΑΝΑΣ 45,Ν.ΙΩΝΙΑ 14235",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7651051145471,37.9939288606931,"268","60001140","ΛΟΥΙΖΗΣ ΡΙΑΝΚΟΥΡ 81,ΑΘΗΝΑ 11524",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7661184141875,37.9789671322389,"269","60001141","ΠΑΠΑΓΟΥ 38,ΖΩΓΡΑΦΟΥ 15771",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8137354124529,38.0015069744104,"270","60001142","ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 73,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ 15341",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7982026428752,38.0214569226406,"271","60001143","ΛΕΩΦΟΡΟΣ ΒΑΣΙΛΕΩΣ ΓΕΩΡΓΙΟΥ & ΑΝΔΡΕΑ ΠΑΠΑΝΔΡΕΟΥ,ΧΑΛΑΝΔΡΙ 15232",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7560500964831,37.9324978021304,"272","60001144","ΠΛΑΤΕΙΑ ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ 3,ΗΛΙΟΥΠΟΛΗ 16341",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6537203075232,37.9707727142833,"273","60001145","ΠΕΤΡΟΥ ΡΑΛΛΗ 205,ΝΙΚΑΙΑ 18454",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6483834164203,37.9446127212211,"274","60001146","ΛΕΩΦΟΡΟΣ ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 14,ΠΕΙΡΑΙΑΣ 18532",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6526522106504,37.9710446488069,"275","60001147","ΑΘΗΝΑΣ 1 1,ΝΙΚΑΙΑ 18453",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6876613539031,38.0119189668758,"276","60001148","ΠΕΛΑΣΓΙΑΣ 18,ΠΕΡΙΣΤΕΡΙ 12136",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8604235527144,38.1323327788807,"277","60001149","ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ & ΑΓΙΟΥ ΠΑΝΤΕΛΕΗΜΩΝΟΣ,ΔΡΑΠΕΤΣΩΝΑ 18648",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6982012871317,37.9537160165271,"278","60001150","ΘΗΣΕΩΣ 188,ΚΑΛΛΙΘΕΑ 17675",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7699560170813,37.9779701416745,"279","60001151","ΛΕΩΦΟΡΟΣ ΣΤΡΑΤΑΡΧΟΥ ΑΛΕΞΑΝΔΡΟΥ ΠΑΠΑΓΟΥ 87,ΖΩΓΡΑΦΟΥ 15773",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6580591703455,37.9631368915327,"280","60001152","ΘΗΒΩΝ 138,ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΡΕΝΤΗΣ 18233",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6423682972778,37.9476071363674,"281","60001153","ΑΚΤΗ ΠΟΣΕΙΔΩΝΟΣ 40,ΠΕΙΡΑΙΑΣ 18531",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6426153339809,37.9476262628285,"282","60001154","ΛΟΥΔΟΒΙΚΟΥ 2,ΠΕΙΡΑΙΑΣ 18531",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6420592768201,37.9373092935546,"283","60001155","ΛΕΩΦΟΡΟΣ ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 91,ΠΕΙΡΑΙΑΣ 18536",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7477577480954,37.9640037694653,"284","60001156","ΦΙΛΟΛΑΟΥ 87,ΑΘΗΝΑ 11633",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6760641035851,38.0322566615665,"285","60001157","ΦΟΙΝΙΚΩΝ 40,ΠΕΡΙΣΤΕΡΙ 12137",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6500560794793,38.0148610954099,"286","60001158","ΗΡ.ΠΟΛΥΤΕΧΝΕΙΟΥ 75,ΧΑΪΔΑΡΙ 12462",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7510617517104,37.9619689981374,"287","60001159","ΑΔΑΜΑΝΤΙΟΥ ΚΟΡΑΗ 31,ΒΥΡΩΝΑΣ 16232",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6565077798498,38.0125962968025,"288","60001160","ΛΕΩΦΟΡΟΣ ΑΘΗΝΩΝ 288,ΧΑΪΔΑΡΙ 12462",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6352886745237,37.935557893285,"289","60001161","ΛΕΩΦΟΡΟΣ ΧΑΤΖΗΚΥΡΙΑΚΟΥ 52,ΠΕΙΡΑΙΑΣ 18538",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5400160504358,38.036034283737,"290","60001162","ΚΑΝΕΛΟΠΟΥΛΟΥ 17,ΕΛΕΥΣΙΝΑ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.648967321355,37.9397790370922,"291","60001163","ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 113,ΠΕΙΡΑΙΑΣ 18534",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5590118254338,37.9640979639183,"292","60001164","ΛΕΩΦOΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 17,ΠΕΡΑΜΑ 18863",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6235539819672,37.9585579915016,"293","60001165","ΛΕΩΦΟΡΟΣ ΔΗΜΟΚΡΑΤΙΑΣ 53,ΚΕΡΑΤΣΙΝΙ 18755",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7376876337604,38.0004819750239,"294","60001166","ΣΠΟΡΑΔΩΝ 43,ΑΘΗΝΑ 11361",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7503430994831,37.9023470776619,"295","60001167","ΜΑΡΙΝΟΥ ΓΕΡΟΥΛΑΝΟΥ 115,ΑΡΓΥΡΟΥΠΟΛΗ 164 52",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7497780591694,37.9676843455376,"296","60001168","ΥΜΗΤΤΟΥ 90,ΑΘΗΝΑ 11634",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.4995370654181,38.0739970884488,"297","60001170","ΣΤΡΑΤΗΓΟΥ ΝΙΚΟΛΑΟΥ ΡΟΚΑ 51,ΜΑΝΔΡΑ 19600",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7667050140681,37.8909490190855,"298","60001171","ΓΕΩΡΓΙΟΥ ΓΕΝΝΗΜΑΤΑ & ΕΛΕΥΘΕΡΟΥ ΑΝΘΡΩΠΟΥ,ΓΛΥΦΑΔΑ 16562",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7413545567502,37.9902708398745,"299","60001172","ΛΕΩΦΟΡΟΣ ΑΛΕΞΑΝΔΡΑΣ 41,ΑΘΗΝΑ 11471",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7352091818916,37.9572200347199,"300","60001173","ΛΕΩΦΟΡΟΣ ΒΟΥΛΙΑΓΜΕΝΗΣ 135,ΑΘΗΝΑ 11631",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7288652793551,37.9931387946139,"301","60001174","ΑΡΙΣΤΟΤΕΛΟΥΣ 79,ΑΘΗΝΑ 10434",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6657568340151,37.9880562575016,"302","60001175","ΣΗΤΕΙΑΣ 22,ΑΓΙΑ ΒΑΡΒΑΡΑ 12351",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7137753792125,37.9221170580975,"303","60001177","ΛΕΩΦΟΡΟΣ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ 53,ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17563",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.5421809902705,38.0441839159784,"304","60001178","ΠΑΓΚΑΛΟΥ & ΧΑΤΖΗΔΑΚΗ,ΕΛΕΥΣΙΝΑ 19200",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7016059020585,37.9546672957279,"305","60001179","ΦΙΛΑΡΕΤΟΥ & ΠΛΑΤΩΝΟΣ,ΚΑΛΛΙΘΕΑ 17673",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6899349898872,38.0114702411999,"306","60001180","ΠΕΛΑΣΓΙΑΣ 1,ΠΕΡΙΣΤΕΡΙ 12131",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
24.0059883579837,37.9322972869641,"307","60001181","ΛΕΩΦΟΡΟΣ ΒΡΑΥΡΩΝΟΣ & ΧΡΥΣΗΙΔΟΣ,ΑΡΤΕΜΙΔΑ 19016",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7762199695575,37.9765879278068,"308","60001182","ΛΕΩΦΟΡΟΣ ΣΤΡΑΤΑΡΧΟΥ ΠΑΠΑΓΟΥ 143,ΖΩΓΡΑΦΟΥ 15773",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7527308215083,38.0424301130377,"309","60001183","ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 17,ΝΕΑ ΙΩΝΙΑ 14231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.701974211325,37.944194754351,"310","60001184","ΝΙΚΟΛΑΟΥ ΠΛΑΣΤΗΡΑ 122,ΝΕΑ ΣΜΥΡΝΗ 17122",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7565253052684,37.9978096889571,"311","60001185","ΜΗΤΡΟΠΕΤΡΟΒΑ 25  (ΕΝΑΝΤΙ),ΑΘΗΝΑ 11476",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7411542324419,38.0033247557671,"312","60001186","ΚΥΠΡΟΥ 127,ΑΘΗΝΑ 11364",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6330689374566,37.9354657877469,"313","60001187","ΚΛΕΙΣΟΒΗΣ 57,ΠΕΙΡΑΙΑΣ 18538",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6941750380283,38.0221023193414,"314","60001188","ΘΗΒΩΝ 261,ΠΕΡΙΣΤΕΡΙ 12135",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6520772888686,37.9702168033335,"315","60001189","ΠΕΤΡΟΥ ΡΑΛΛΗ ΚΑΙ ΠΛΑΤΕΙΑΣ ΔΑΒΑΚΗ ΠΙΝΔΟΥ,ΝΙΚΑΙΑ 18451",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7349989761151,37.9735869046084,"316","60001190","ΛΕΩΦΟΡΟΣ ΒΑΣΙΛΙΣΣΗΣ ΑΜΑΛΙΑΣ 12,ΑΘΗΝΑ 10557",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7256582937908,37.9761701428776,"317","60001191","ΣΤΑΘΜΟΣ ΗΣΑΠ ΜΟΝΑΣΤΗΡΑΚΙ,ΑΘΗΝΑ 10552",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7264739640688,37.9642870606886,"318","60001192","Λ.ΣΥΓΓΡΟΥ (ΣΤΑΘΜΟΣ ΜΕΤΡΟ FIX),ΑΘΗΝΑ 11742",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7007857402041,37.937540259893,"319","60001194","ΛΕΩΦΟΡΟΣ ΑΜΦΙΘΕΑΣ 36,ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17564",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7505748648264,37.9113861509665,"320","60001195","ΦΛΕΜΙΝΓΚ 11,ΑΡΓΥΡΟΥΠΟΛΗ 16451",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7528179580909,37.9548939576069,"321","60001196","ΑΓΙΑΣ ΣΟΦΙΑΣ 101,ΒΥΡΩΝΑΣ 16232",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7300528521607,38.0832038264065,"322","60001198","ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ 57,ΑΧΑΡΝΕΣ 13672",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6299167491246,37.9858316960161,"323","60001199","ΚΩΣΤΗ ΠΑΛΑΜΑ 216,ΝΙΚΑΙΑ 18452",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7388850880342,37.952390721691,"324","60001200","ΗΛΙΟΥΠΟΛΕΩΣ 184,ΥΜΗΤΤΟΣ 17237",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7142146553864,37.9153726864293,"325","60001201","ΤΑΞΙΑΡΧΩΝ 63,ΑΛΙΜΟΣ 17455",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6265166257742,37.9594716695279,"326","60001202","ΕΛΕΥΘΕΡΙΟΥ ΒΕΝΙΖΕΛΟΥ 200,ΚΕΡΑΤΣΙΝΙ 18756",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7377954315945,38.0422772988516,"327","60001203","ΠΙΝΔΟΥ 34,ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ 14342",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.735438252289,37.9980723205911,"328","60001204","ΕΠΤΑΝΗΣΟΥ 18,ΑΘΗΝΑ 11361",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6746321890222,37.9619711228846,"329","60001205","ΜΠΙΧΑΚΗ ΚΑΙ ΚΥΠΡΟΥ,ΝΙΚΑΙΑΣ - ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ 18755",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6917118575192,38.01671817805,"330","60001206","ΘΗΒΩΝ & ΚΑΡΚΑΒΙΤΣΑ,ΠΕΡΙΣΤΕΡΙ 12135",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7416716620455,37.9605361963333,"331","60001207","ΦΙΛΟΛΑΟΥ 165,ΑΘΗΝΑ 11632",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7618460266963,37.9868512360687,"332","60001208","ΛΕΩΦΟΡΟΣ ΚΗΦΙΣΙΑΣ 8,ΑΘΗΝΑ 11526",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7700377637722,37.9822462009865,"333","60001209","ΠΛΑΤΕΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΖΩΓΡΑΦΟΥ 15773",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6499392984924,37.9429790948229,"334","60001210","ΚΟΥΝΤΟΥΡΙΩΤΟΥ 125,ΠΕΙΡΑΙΑΣ 18532",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6482271095608,37.9435840933956,"335","60001211","ΤΣΑΜΑΔΟΥ 48,ΠΕΙΡΑΙΑΣ 18532",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7664256380147,37.9928088899512,"336","60001212","ΛΕΩΦΟΡΟΣ ΚΗΦΙΣΙΑΣ 87,ΑΘΗΝΑ 11523",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8518239804995,37.8196220336742,"337","60001213","ΑΓΙΑΣ ΜΑΡΙΝΑΣ 112,ΚΟΡΩΠΙ 19400",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6373404266326,37.9296317295095,"338","60001214","ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ 38,ΠΕΙΡΑΙΑΣ 18539",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7097239772811,37.9487667576189,"339","60001215","ΚΩΝΣΤΑΝΤΙΝΟΥ ΠΑΛΑΙΟΛΟΓΟΥ 10,ΝΕΑ ΣΜΥΡΝΗ 17121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7307750976491,37.9856497349475,"340","60001216","ΚΑΝΙΓΓΟΣ 19,ΑΘΗΝΑ 10677",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6940492738885,37.9292561913197,"341","60001217","ΝΑΙΑΔΩΝ 49,ΠΑΛΑΙΟ ΦΑΛΗΡΟ 17561",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7328223581817,38.0294581662758,"342","60001218","ΚΡΗΤΗΣ 28,ΝΕΑ ΧΑΛΚΗΔΟΝΑ 14343",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7380748076479,38.0053711215905,"343","60001219","ΑΓΙΑΣ ΖΩΝΗΣ 58,ΑΘΗΝΑ 11364",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7584270387249,37.9684066997869,"344","60001220","ΕΘΝ.ΑΝΤΙΣΤΑΣΕΩΣ 74,ΚΑΙΣΑΡΙΑΝΗ 16121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8027049990792,38.0407448945189,"345","60001221","ΛΕΩΦΟΡΟΣ ΚΗΦΙΣΙΑΣ 46,ΜΑΡΟΥΣΙ 15125",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6424033315739,37.9472812773765,"346","60001222","ΑΚΤΗ ΠΟΣΕΙΔΩΝΟΣ 36,ΠΕΙΡΑΙΑΣ 18531",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7347528377272,37.9178573403971,"347","60001223","ΛΕΩΦΟΡΟΣ ΙΩΝΙΑΣ 103,ΑΛΙΜΟΣ 17456",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8282351194538,38.0057972341659,"348","60001224","ΑΓΙΟΥ ΙΩΑΝΝΟΥ 82,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ 15342",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7284772071524,38.0127746522312,"349","60001225","ΑΧΑΡΝΩΝ 309,ΑΘΗΝΑ 11145",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8168651429027,38.0839533254756,"350","60001226","ΔΙΟΝΥΣΟΥ 68,ΚΗΦΙΣΙΑ 14564",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7622987775995,37.9912542119563,"351","60001227","ΑΧΑΙΑΣ 25,ΑΘΗΝΑ 11523",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6505465596244,37.9767097222877,"352","60001228","ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ 60,ΚΟΡΥΔΑΛΛΟΣ 18120",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7284439694869,38.0126656572986,"353","60001229","ΑΧΑΡΝΩΝ 309,ΑΘΗΝΑ 11145",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7477945790221,38.0225163043641,"354","60001230","ΤΡΑΛΛΕΩΝ 69 (ΕΝΑΝΤΙ),ΓΑΛΑΤΣΙ 11142",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7116769147088,37.9132692400616,"355","60001231","ΘΟΥΚΥΔΙΔΟΥ 38,ΑΛΙΜΟΣ 17455",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6798567907147,37.9547742518892,"356","60001233","ΣΤΑΘΜΟΣ ΗΛΕΚΤΡΙΚΟΥ ΜΟΣΧΑΤΟΥ,ΜΟΣΧΑΤΟ 18344",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6985282738951,37.9533717680026,"357","60001234","ΕΛ.ΒΕΝΙΖΕΛΟΥ 195,ΚΑΛΛΙΘΕΑ 17676",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7361793623984,38.0078541480798,"358","60001235","Ι.ΔΡΟΣΟΠΟΥΛΟΥ 142,ΑΘΗΝΑ 11256",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.614254622146,37.9654251721629,"359","60001236","ΠΛΑΤΕΙΑ ΟΛΥΜΠΟΥ ΚΑΡΠΑΘΟΥ,ΚΕΡΑΤΣΙΝΙ - ΔΡΑΠΕΤΣΩΝΑ 18758",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7030530879812,37.9566257729383,"360","60001238","ΘΗΣΕΩΣ 161,ΚΑΛΛΙΘΕΑ 17673",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7553781566506,37.9459792437675,"361","60001239","ΠΛΑΤΕΙΑ ΑΝΕΞΑΡΤΗΣΙΑΣ 6,ΗΛΙΟΥΠΟΛΗ 16344",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7544771464206,37.9698917528152,"362","60001240","ΛΕΩΦΟΡΟΣ ΒΑΣΙΛΕΩΣ ΑΛΕΞΑΝΔΡΟΥ ΚΑΙ ΥΜΗΤΤΟΥ, ΚΑΙΣΑΡΙΑΝΗ 16121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7655946963769,37.9831532118401,"363","60001241","ΜΙΚΡΑΣ ΑΣΙΑΣ 68,ΑΘΗΝΑ 11527",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7303717540866,37.9937950597782,"364","60001242","3ης ΣΕΠΤΕΜΒΡΙΟΥ 96  (ΕΝΑΝΤΙ),ΑΘΗΝΑ 10434",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7552937150139,37.985190228139,"365","60001243","ΠΛ. ΕΛΕΝΑΣ ΒΕΝΙΖΕΛΟΥ 2,ΑΘΗΝΑ 11521",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7565612378798,37.9688096570593,"366","60001244","ΛΕΩΦΟΡΟΣ ΕΘΝΙΚΗΣ ΑΝΤΙΣΤΑΣΕΩΣ 35,ΚΑΙΣΑΡΙΑΝΗ 16121",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7572825850529,37.9868321198231,"367","60001245","ΧΡΗΣΤΟΥ ΒΟΥΡΝΑΖΟΥ 31,ΑΘΗΝΑ 11521",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8584319877295,38.0642919885808,"368","60001246","28ης ΟΚΤΩΒΡΙΟΥ 65,ΠΕΝΤΕΛΗ 15236",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7284592408467,37.9241508073434,"369","60001247","ΑΡΓΟΣΤΟΛΙΟΥ 45,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ 173 42",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7344456139001,38.0152489351535,"370","60001248","ΑΓ.ΛΟΥΚΑ 57,ΑΘΗΝΑ 11144",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6879317468036,38.0405029330086,"371","60001249","25ΗΣ ΜΑΡΤΙΟΥ 106,ΠΕΤΡΟΥΠΟΛΗ 13231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.776667330569,38.0344451448267,"372","60001250","ΜΑΚΕΔΟΝΟΜΑΧΩΝ 1-3,ΝΕΑ ΙΩΝΙΑ 142 35",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7328268497581,37.9927621651365,"373","60001251","ΜΑΥΡΟΜΑΤΑΙΩΝ 22,ΑΘΗΝΑ 10434",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7172249099035,37.9828777819387,"374","60001252","ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ 63,ΑΘΗΝΑ 10435",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6678490103119,37.9762671541664,"375","60001253","ΘΗΒΩΝ 255,ΝΙΚΑΙΑ 18454",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7416060850298,38.0199339903502,"376","60001254","ΠΛΑΤΕΙΑ ΠΑΠΑΔΙΑΜΑΝΤΗ 10,ΑΘΗΝΑ 11141",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
24.0083832665312,37.9760511799543,"377","60001255","ΛΕΩΦΟΡΟΣ ΑΡΤΕΜΙΔΟΣ 76,ΑΡΤΕΜΙΔΑ 19016",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8578382013267,38.1298278287923,"378","60001256","ΑΘΗΝΩΝ ΧΑΛΚΙΔΟΣ 2,ΔΙΟΝΥΣΟΣ 14569",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.7373247143857,38.0837631231374,"379","60001257","ΛΕΩΦΟΡΟΣ ΠΑΡΝΗΘΟΣ&ΑΓΙΑΣ ΤΡΙΑΔΟΣ ,ΑΧΑΡΝΕΣ 13673",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.6790590867424,38.0340319347602,"380","60001258","ΠΕΡΙΚΛΕΟΥΣ 72,ΠΕΤΡΟΥΠΟΛΗ 13231",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
23.8537993758093,37.955134076772,"381","60001259","ΙΩΑΝΝΟΥ ΜΕΤΑΞΑ 8,ΠΑΙΑΝΙΑ 19002",ΣΗΜΕΙΟ ΛΙΑΝΙΚΗΣ
