TK,LOCALITY,bandavedailycbu,totaconsumption,totaldays,average_daily_consumption,totalparoxes,YYYYMM
11744,ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Γ,7424,12059,0.6,389,Jan-23
11744,ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Δ,1873,1054,1.8,34,Jan-23
11744,ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Ε,578,93,6.2,3,Jan-23
11744,ΝΕΟΣ ΚΟΣΜΟΣ ΑΓ. ΓΕΩΡΓΙΟΣ,Κλάση A,27,620,0.0,20,Jan-23
11744,ΝΕΟΣ ΚΟΣΜΟΣ ΑΓ. ΓΕΩΡΓΙΟΣ,Κλάση Β,269,1023,0.3,33,Jan-23
11744,ΝΕΟΣ ΚΟΣΜΟΣ ΑΓ. ΓΕΩΡΓΙΟΣ,Κλάση Γ,76,124,0.6,4,Jan-23
11745,ΑΓ. ΓΕΩΡΓΙΟΣ,Κλάση A,282,8091,0.0,261,Jan-23
11745,ΑΓ. ΓΕΩΡΓΙΟΣ,Κλάση Β,3798,15221,0.3,491,Jan-23
11745,ΑΓ. ΓΕΩΡΓΙΟΣ,Κλάση Γ,845,1395,0.6,45,Jan-23
11745,ΑΓ. ΓΕΩΡΓΙΟΣ,Κλάση Δ,178,124,1.4,4,Jan-23
11745,ΑΓ. ΣΩΣΤΗΣ,Κλάση A,1996,63808,0.0,2061,Jan-23
11745,ΑΓ. ΣΩΣΤΗΣ,Κλάση Β,24021,97888,0.3,3160,Jan-23
11745,ΑΓ. ΣΩΣΤΗΣ,Κλάση Γ,5923,9709,0.6,314,Jan-23
11745,ΑΓ. ΣΩΣΤΗΣ,Κλάση Δ,1748,1100,1.6,36,Jan-23
11745,ΑΓ. ΣΩΣΤΗΣ,Κλάση Ε,1970,186,10.6,6,Jan-23
11745,ΑΘΗΝΑ,Κλάση A,84,3441,0.0,111,Jan-23
11745,ΑΘΗΝΑ,Κλάση Β,1231,5332,0.2,172,Jan-23
11745,ΑΘΗΝΑ,Κλάση Γ,233,372,0.6,12,Jan-23
11745,ΑΘΗΝΑ,Κλάση Δ,479,155,3.1,5,Jan-23
11745,ΒΕΙΚΟΥ,Κλάση A,16,961,0.0,31,Jan-23
11745,ΒΕΙΚΟΥ,Κλάση Β,142,682,0.2,22,Jan-23
11745,ΒΕΙΚΟΥ ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση A,26,558,0.1,18,Jan-23
11745,ΒΕΙΚΟΥ ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση Β,75,279,0.3,9,Jan-23
11745,ΒΕΙΚΟΥ ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση Δ,109,62,1.8,2,Jan-23
11745,ΚΟΥΚΑΚΙ,Κλάση A,12,682,0.0,22,Jan-23
11745,ΚΟΥΚΑΚΙ,Κλάση Β,69,217,0.3,7,Jan-23
11745,ΚΥΝΟΣΑΡΓΟΥΣ,Κλάση A,229,7316,0.0,236,Jan-23
11745,ΚΥΝΟΣΑΡΓΟΥΣ,Κλάση Β,1950,8308,0.2,268,Jan-23
11745,ΚΥΝΟΣΑΡΓΟΥΣ,Κλάση Γ,441,682,0.7,22,Jan-23
11745,ΚΥΝΟΣΑΡΓΟΥΣ,Κλάση Δ,138,93,1.5,3,Jan-23
11745,ΚΥΝΟΣΑΡΓΟΥΣ ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση A,44,1178,0.0,38,Jan-23
11745,ΚΥΝΟΣΑΡΓΟΥΣ ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Β,296,1395,0.2,45,Jan-23
11745,ΚΥΝΟΣΑΡΓΟΥΣ ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Γ,54,93,0.6,3,Jan-23
11745,ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση A,59,3155,0.0,102,Jan-23
11745,ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση Β,504,2077,0.2,67,Jan-23
11745,ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση Γ,295,403,0.7,13,Jan-23
11745,ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση Δ,512,279,1.8,9,Jan-23
11745,ΜΑΚΡΥΓΙΑΝΝΗ,Κλάση Ε,9937,155,64.1,5,Jan-23
11745,ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση A,579,20930,0.0,676,Jan-23
11745,ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Β,7848,32034,0.2,1034,Jan-23
11745,ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Γ,1563,2619,0.6,85,Jan-23
11745,ΝΕΟΣ ΚΟΣΜΟΣ,Κλάση Δ,440,217,2.0,7,Jan-23
11851,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση A,1334,41895,0.0,1498,Jan-23
11851,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Β,16547,66420,0.3,2337,Jan-23
11851,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Γ,4429,7254,0.6,284,Jan-23
11851,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Δ,1595,935,1.7,39,Jan-23
11851,ΘΗΣΕΙΟ,Κλάση A,1079,35997,0.0,1292,Jan-23
11851,ΘΗΣΕΙΟ,Κλάση Β,10723,44410,0.2,1598,Jan-23
11851,ΘΗΣΕΙΟ,Κλάση Γ,2733,4310,0.6,174,Jan-23
11851,ΘΗΣΕΙΟ,Κλάση Δ,1194,729,1.6,32,Jan-23
11851,ΘΗΣΕΙΟ,Κλάση Ε,759,113,6.7,4,Jan-23
11851,ΠΕΤΡΑΛΩΝΑ,Κλάση A,85,2373,0.0,89,Jan-23
11851,ΠΕΤΡΑΛΩΝΑ,Κλάση Β,980,3937,0.3,143,Jan-23
11851,ΠΕΤΡΑΛΩΝΑ,Κλάση Γ,332,553,0.6,23,Jan-23
11851,ΠΕΤΡΑΛΩΝΑ,Κλάση Δ,168,112,1.5,5,Jan-23
11851,ΠΕΤΡΑΛΩΝΑ ΣΥΝ ΠΕΡΙΚΛΕΟΥΣ,Κλάση A,24,1111,0.0,41,Jan-23
11851,ΠΕΤΡΑΛΩΝΑ ΣΥΝ ΠΕΡΙΚΛΕΟΥΣ,Κλάση Β,722,2826,0.3,99,Jan-23
11851,ΠΕΤΡΑΛΩΝΑ ΣΥΝ ΠΕΡΙΚΛΕΟΥΣ,Κλάση Γ,213,328,0.7,14,Jan-23
11852,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση A,1563,49678,0.0,1789,Jan-23
11852,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Β,23585,92253,0.3,3227,Jan-23
11852,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Γ,6548,10571,0.6,414,Jan-23
11852,ΑΝΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Δ,1626,913,1.8,40,Jan-23
11852,ΒΕΙΚΟΥ ΦΙΛΟΠΑΠΠΟΥ,Κλάση A,21,620,0.0,20,Jan-23
11852,ΒΕΙΚΟΥ ΦΙΛΟΠΑΠΠΟΥ,Κλάση Β,173,726,0.2,24,Jan-23
11852,ΒΕΙΚΟΥ ΦΙΛΟΠΑΠΠΟΥ,Κλάση Γ,92,142,0.7,5,Jan-23
11852,ΦΙΛΟΠΑΠΠΟΥ,Κλάση A,23,682,0.0,22,Jan-23
11852,ΦΙΛΟΠΑΠΠΟΥ,Κλάση Β,389,1488,0.3,48,Jan-23
11852,ΦΙΛΟΠΑΠΠΟΥ,Κλάση Γ,226,341,0.7,11,Jan-23
11853,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση A,2828,85616,0.0,3081,Jan-23
11853,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Β,37628,148386,0.3,5228,Jan-23
11853,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Γ,10297,16566,0.6,650,Jan-23
11853,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Δ,1857,1205,1.5,55,Jan-23
11853,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Ε,5649,209,27.0,7,Jan-23
11853,ΠΕΤΡΑΛΩΝΑ,Κλάση A,78,2100,0.0,78,Jan-23
11853,ΠΕΤΡΑΛΩΝΑ,Κλάση Β,1028,4101,0.3,143,Jan-23
11853,ΠΕΤΡΑΛΩΝΑ,Κλάση Γ,360,589,0.6,22,Jan-23
11854,ΓΚΑΖΟΧΩΡΙ,Κλάση A,260,10670,0.0,389,Jan-23
11854,ΓΚΑΖΟΧΩΡΙ,Κλάση Β,2921,11976,0.2,434,Jan-23
11854,ΓΚΑΖΟΧΩΡΙ,Κλάση Γ,1293,1822,0.7,78,Jan-23
11854,ΓΚΑΖΟΧΩΡΙ,Κλάση Δ,2686,1370,2.0,53,Jan-23
11854,ΓΚΑΖΟΧΩΡΙ,Κλάση Ε,1076,121,8.9,5,Jan-23
11854,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση A,703,24124,0.0,867,Jan-23
11854,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Β,10528,41658,0.3,1457,Jan-23
11854,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Γ,3222,5102,0.6,199,Jan-23
11854,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Δ,1648,784,2.1,34,Jan-23
11854,ΚΑΤΩ ΠΕΤΡΑΛΩΝΑ,Κλάση Ε,3752,320,11.7,12,Jan-23
11854,ΚΕΝΤΡΟ,Κλάση Δ,203,93,2.2,3,Jan-23
11854,ΜΕΤΑΞΟΥΡΓΕΙΟ,Κλάση A,44,1695,0.0,61,Jan-23
11854,ΜΕΤΑΞΟΥΡΓΕΙΟ,Κλάση Β,403,1801,0.2,66,Jan-23
11854,ΜΕΤΑΞΟΥΡΓΕΙΟ,Κλάση Γ,214,311,0.7,15,Jan-23
11854,ΜΕΤΑΞΟΥΡΓΕΙΟ,Κλάση Δ,241,86,2.8,4,Jan-23
11854,ΡΟΥΦ,Κλάση A,169,6817,0.0,244,Jan-23
11854,ΡΟΥΦ,Κλάση Β,2455,10105,0.2,353,Jan-23
11854,ΡΟΥΦ,Κλάση Γ,581,887,0.7,34,Jan-23
11854,ΡΟΥΦ,Κλάση Δ,941,449,2.1,16,Jan-23
11854,ΡΟΥΦ,Κλάση Ε,297,47,6.3,3,Jan-23
11854,ΤΑΥΡΟΣ,Κλάση A,0,124,0.0,4,Jan-23
11854,ΤΑΥΡΟΣ,Κλάση Β,11,67,0.2,3,Jan-23
11855,ΒΟΤΑΝΙΚΟΣ,Κλάση A,1041,36563,0.0,1319,Jan-23
11855,ΒΟΤΑΝΙΚΟΣ,Κλάση Β,13257,52680,0.3,1860,Jan-23
11855,ΒΟΤΑΝΙΚΟΣ,Κλάση Γ,4327,6806,0.6,281,Jan-23
11855,ΒΟΤΑΝΙΚΟΣ,Κλάση Δ,3293,1642,2.0,67,Jan-23
11855,ΒΟΤΑΝΙΚΟΣ,Κλάση Ε,3375,342,9.9,13,Jan-23
12131,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση A,29,862,0.0,32,Jan-23
12131,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Β,310,1309,0.2,49,Jan-23
12131,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Γ,196,289,0.7,11,Jan-23
12131,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Δ,128,44,2.9,2,Jan-23
12131,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Ε,475,42,11.3,2,Jan-23
12131,ΠΕΡΙΣΤΕΡΙ,Κλάση A,2321,75414,0.0,2752,Jan-23
12131,ΠΕΡΙΣΤΕΡΙ,Κλάση Β,46212,168879,0.3,5816,Jan-23
12131,ΠΕΡΙΣΤΕΡΙ,Κλάση Γ,17682,28162,0.6,1068,Jan-23
12131,ΠΕΡΙΣΤΕΡΙ,Κλάση Δ,5197,2990,1.7,126,Jan-23
12131,ΠΕΡΙΣΤΕΡΙ,Κλάση Ε,5508,474,11.6,21,Jan-23
12132,ΚΟΛΟΚΥΝΘΟΥ,Κλάση A,83,2423,0.0,88,Jan-23
12132,ΚΟΛΟΚΥΝΘΟΥ,Κλάση Β,1008,3708,0.3,131,Jan-23
12132,ΚΟΛΟΚΥΝΘΟΥ,Κλάση Γ,404,615,0.7,23,Jan-23
12132,ΚΟΛΟΚΥΝΘΟΥ,Κλάση Δ,340,168,2.0,7,Jan-23
12132,ΜΠΟΥΡΝΑΖΙ,Κλάση A,2,85,0.0,4,Jan-23
12132,ΜΠΟΥΡΝΑΖΙ,Κλάση Β,47,179,0.3,7,Jan-23
12132,ΜΠΟΥΡΝΑΖΙ,Κλάση Γ,76,124,0.6,4,Jan-23
12132,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση A,644,19789,0.0,727,Jan-23
12132,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Β,9129,34689,0.3,1239,Jan-23
12132,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Γ,4647,7056,0.7,290,Jan-23
12132,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Δ,4332,2083,2.1,81,Jan-23
12132,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Ε,5830,282,20.7,11,Jan-23
12132,ΠΕΡΙΣΤΕΡΙ,Κλάση A,1165,38280,0.0,1377,Jan-23
12132,ΠΕΡΙΣΤΕΡΙ,Κλάση Β,22841,83923,0.3,2911,Jan-23
12132,ΠΕΡΙΣΤΕΡΙ,Κλάση Γ,8947,14229,0.6,560,Jan-23
12132,ΠΕΡΙΣΤΕΡΙ,Κλάση Δ,3347,1915,1.8,79,Jan-23
12132,ΠΕΡΙΣΤΕΡΙ,Κλάση Ε,1119,124,9.0,4,Jan-23
12133,ΜΠΟΥΡΝΑΖΙ,Κλάση A,1867,57837,0.0,2074,Jan-23
12133,ΜΠΟΥΡΝΑΖΙ,Κλάση Β,37328,135323,0.3,4699,Jan-23
12133,ΜΠΟΥΡΝΑΖΙ,Κλάση Γ,17152,27090,0.6,1020,Jan-23
12133,ΜΠΟΥΡΝΑΖΙ,Κλάση Δ,3406,2132,1.6,88,Jan-23
12133,ΜΠΟΥΡΝΑΖΙ,Κλάση Ε,3739,203,18.4,8,Jan-23
12133,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση A,0,45,0.0,2,Jan-23
12133,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση Β,58,234,0.3,8,Jan-23
12133,ΠΕΡΙΣΤΕΡΙ,Κλάση A,151,4244,0.0,157,Jan-23
12133,ΠΕΡΙΣΤΕΡΙ,Κλάση Β,2131,8038,0.3,290,Jan-23
12133,ΠΕΡΙΣΤΕΡΙ,Κλάση Γ,694,1114,0.6,42,Jan-23
12133,ΠΕΡΙΣΤΕΡΙ,Κλάση Δ,470,232,2.0,9,Jan-23
12134,ΑΝΘΟΥΠΟΛΗ,Κλάση A,20,744,0.0,24,Jan-23
12134,ΑΝΘΟΥΠΟΛΗ,Κλάση Β,389,1519,0.3,49,Jan-23
12134,ΑΝΘΟΥΠΟΛΗ,Κλάση Γ,251,372,0.7,12,Jan-23
12134,ΑΝΘΟΥΠΟΛΗ,Κλάση Δ,181,124,1.5,4,Jan-23
12134,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση A,11,372,0.0,50,Jan-23
12134,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Β,109,465,0.2,15,Jan-23
12134,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Γ,39,62,0.6,2,Jan-23
12134,Ν. ΚΟΛΟΚΥΝΘΟΥ,Κλάση A,5,93,0.1,3,Jan-23
12134,ΠΕΡΙΣΤΕΡΙ,Κλάση A,2335,71328,0.0,2547,Jan-23
12134,ΠΕΡΙΣΤΕΡΙ,Κλάση Β,34274,130491,0.3,4474,Jan-23
12134,ΠΕΡΙΣΤΕΡΙ,Κλάση Γ,13730,21571,0.6,801,Jan-23
12134,ΠΕΡΙΣΤΕΡΙ,Κλάση Δ,5500,2952,1.9,113,Jan-23
12134,ΠΕΡΙΣΤΕΡΙ,Κλάση Ε,2030,257,7.9,9,Jan-23
12135,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση A,29,930,0.0,30,Jan-23
12135,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση Β,225,868,0.3,28,Jan-23
12135,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση Γ,58,93,0.6,3,Jan-23
12135,ΑΝΘΟΥΠΟΛΗ,Κλάση A,1720,54985,0.0,1848,Jan-23
12135,ΑΝΘΟΥΠΟΛΗ,Κλάση Β,33407,122977,0.3,4084,Jan-23
12135,ΑΝΘΟΥΠΟΛΗ,Κλάση Γ,13122,21052,0.6,725,Jan-23
12135,ΑΝΘΟΥΠΟΛΗ,Κλάση Δ,2053,1062,1.9,40,Jan-23
12135,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση A,1112,32739,0.0,1074,Jan-23
12135,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Β,24847,87716,0.3,2830,Jan-23
12135,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Γ,10062,16124,0.6,521,Jan-23
12135,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Δ,977,751,1.3,25,Jan-23
12135,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Ε,414,62,6.7,2,Jan-23
12135,ΠΕΡΙΣΤΕΡΙ,Κλάση A,430,13183,0.0,431,Jan-23
12135,ΠΕΡΙΣΤΕΡΙ,Κλάση Β,10061,36087,0.3,1173,Jan-23
12135,ΠΕΡΙΣΤΕΡΙ,Κλάση Γ,4692,7546,0.6,248,Jan-23
12135,ΠΕΡΙΣΤΕΡΙ,Κλάση Δ,845,490,1.7,16,Jan-23
12135,ΠΕΡΙΣΤΕΡΙ,Κλάση Ε,2482,124,20.0,4,Jan-23
12136,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση A,40,1209,0.0,44,Jan-23
12136,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Β,936,3445,0.3,112,Jan-23
12136,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Γ,571,895,0.6,29,Jan-23
12136,ΠΕΡΙΣΤΕΡΙ,Κλάση A,2404,71862,0.0,5465,Jan-23
12136,ΠΕΡΙΣΤΕΡΙ,Κλάση Β,53400,191915,0.3,6499,Jan-23
12136,ΠΕΡΙΣΤΕΡΙ,Κλάση Γ,23097,37029,0.6,1325,Jan-23
12136,ΠΕΡΙΣΤΕΡΙ,Κλάση Δ,2942,1873,1.6,70,Jan-23
12136,ΠΕΡΙΣΤΕΡΙ,Κλάση Ε,1802,124,14.5,4,Jan-23
12137,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση A,808,26229,0.0,849,Jan-23
12137,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση Β,19778,68654,0.3,2216,Jan-23
12137,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση Γ,7883,12620,0.6,408,Jan-23
12137,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση Δ,698,403,1.7,13,Jan-23
12137,ΑΓ. ΙΕΡΟΘΕΟΣ,Κλάση Ε,6052,186,32.5,6,Jan-23
12137,ΑΝΘΟΥΠΟΛΗ,Κλάση A,10,434,0.0,14,Jan-23
12137,ΑΝΘΟΥΠΟΛΗ,Κλάση Β,181,744,0.2,24,Jan-23
12137,ΑΝΘΟΥΠΟΛΗ,Κλάση Γ,95,155,0.6,5,Jan-23
12137,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση A,1141,35503,0.0,1149,Jan-23
12137,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Β,33337,117377,0.3,3788,Jan-23
12137,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Γ,13879,22364,0.6,722,Jan-23
12137,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Δ,1240,666,1.9,22,Jan-23
12137,ΑΣΠΡΑ ΧΩΜΑΤΑ,Κλάση Ε,1151,62,18.6,2,Jan-23
12137,ΛΟΦΟΣ ΑΞ/ΚΩΝ,Κλάση Β,108,341,0.3,11,Jan-23
12137,ΠΕΡΙΣΤΕΡΙ,Κλάση A,791,23857,0.0,787,Jan-23
12137,ΠΕΡΙΣΤΕΡΙ,Κλάση Β,21976,76941,0.3,2483,Jan-23
12137,ΠΕΡΙΣΤΕΡΙ,Κλάση Γ,8706,14136,0.6,456,Jan-23
12137,ΠΕΡΙΣΤΕΡΙ,Κλάση Δ,819,527,1.6,17,Jan-23
12137,ΧΡΥΣΟΥΠΟΛΗ,Κλάση A,35,1302,0.0,42,Jan-23
12137,ΧΡΥΣΟΥΠΟΛΗ,Κλάση Β,991,3782,0.3,122,Jan-23
12137,ΧΡΥΣΟΥΠΟΛΗ,Κλάση Γ,616,961,0.6,31,Jan-23
12137,ΧΡΥΣΟΥΠΟΛΗ,Κλάση Δ,157,93,1.7,3,Jan-23
12241,ΑΓ. ΣΑΒΒΑΣ,Κλάση A,45,2193,0.0,71,Jan-23
12241,ΑΓ. ΣΑΒΒΑΣ,Κλάση Β,749,2666,0.3,86,Jan-23
12241,ΑΓ. ΣΑΒΒΑΣ,Κλάση Γ,790,1085,0.7,35,Jan-23
12241,ΑΓ. ΣΑΒΒΑΣ,Κλάση Δ,1014,589,1.7,19,Jan-23
12241,ΑΓ. ΣΑΒΒΑΣ,Κλάση Ε,3996,155,25.8,5,Jan-23
12241,ΑΙΓΑΛΕΩ,Κλάση A,143,3968,0.0,128,Jan-23
12241,ΑΙΓΑΛΕΩ,Κλάση Β,2981,11067,0.3,357,Jan-23
12241,ΑΙΓΑΛΕΩ,Κλάση Γ,1067,1705,0.6,55,Jan-23
12241,ΑΙΓΑΛΕΩ,Κλάση Δ,100,93,1.1,3,Jan-23
12241,ΑΙΓΑΛΕΩ,Κλάση Ε,527,62,8.5,2,Jan-23
12241,ΑΡ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση A,1928,59374,0.0,1918,Jan-23
12241,ΑΡ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Β,31782,120458,0.3,3888,Jan-23
12241,ΑΡ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Γ,13219,21111,0.6,682,Jan-23
12241,ΑΡ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Δ,2802,1746,1.6,57,Jan-23
12241,ΑΡ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Ε,3262,281,11.6,10,Jan-23
12241,ΝΤΑΜΑΡΑΚΙΑ,Κλάση A,58,2294,0.0,74,Jan-23
12241,ΝΤΑΜΑΡΑΚΙΑ,Κλάση Β,455,1798,0.3,58,Jan-23
12241,ΝΤΑΜΑΡΑΚΙΑ,Κλάση Γ,392,589,0.7,19,Jan-23
12241,ΝΤΑΜΑΡΑΚΙΑ,Κλάση Δ,693,341,2.0,11,Jan-23
12242,ΑΓ. ΣΑΒΒΑΣ,Κλάση A,7,310,0.0,10,Jan-23
12242,ΑΓ. ΣΑΒΒΑΣ,Κλάση Β,111,372,0.3,12,Jan-23
12242,ΑΓ. ΣΑΒΒΑΣ,Κλάση Γ,179,246,0.7,8,Jan-23
12242,ΑΓ. ΣΑΒΒΑΣ,Κλάση Δ,291,157,1.9,6,Jan-23
12242,ΑΓ. ΣΑΒΒΑΣ,Κλάση Ε,2156,62,34.8,2,Jan-23
12242,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση A,173,5022,0.0,162,Jan-23
12242,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση Β,2546,9641,0.3,311,Jan-23
12242,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση Γ,1063,1705,0.6,55,Jan-23
12242,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση Δ,69,62,1.1,2,Jan-23
12242,ΑΙΓΑΛΕΩ,Κλάση A,58,2046,0.0,66,Jan-23
12242,ΑΙΓΑΛΕΩ,Κλάση Β,734,2666,0.3,86,Jan-23
12242,ΑΙΓΑΛΕΩ,Κλάση Γ,286,465,0.6,15,Jan-23
12242,ΑΙΓΑΛΕΩ,Κλάση Δ,294,155,1.9,5,Jan-23
12242,ΑΙΓΑΛΕΩ,Κλάση Ε,361,62,5.8,2,Jan-23
12242,ΒΙΑΜΑΞ,Κλάση A,297,8587,0.0,278,Jan-23
12242,ΒΙΑΜΑΞ,Κλάση Β,4663,17794,0.3,574,Jan-23
12242,ΒΙΑΜΑΞ,Κλάση Γ,1887,3069,0.6,99,Jan-23
12242,ΒΙΑΜΑΞ,Κλάση Δ,71,62,1.2,2,Jan-23
12242,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση A,1802,59538,0.0,1922,Jan-23
12242,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Β,30708,116292,0.3,3752,Jan-23
12242,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Γ,13284,21113,0.6,682,Jan-23
12242,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Δ,1740,1085,1.6,35,Jan-23
12242,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Ε,9121,124,73.6,4,Jan-23
12242,ΛΙΟΥΜΗ,Κλάση A,11,310,0.0,10,Jan-23
12242,ΛΙΟΥΜΗ,Κλάση Β,210,713,0.3,23,Jan-23
12242,ΛΙΟΥΜΗ,Κλάση Γ,48,93,0.5,3,Jan-23
12243,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση A,23,744,0.0,24,Jan-23
12243,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση Β,318,1333,0.2,43,Jan-23
12243,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση Γ,256,372,0.7,12,Jan-23
12243,ΑΓ. ΣΠΥΡΙΔΩΝ,Κλάση Δ,190,93,2.0,3,Jan-23
12243,ΑΙΓΑΛΕΩ,Κλάση A,81,2511,0.0,81,Jan-23
12243,ΑΙΓΑΛΕΩ,Κλάση Β,1194,4340,0.3,140,Jan-23
12243,ΑΙΓΑΛΕΩ,Κλάση Γ,462,713,0.7,23,Jan-23
12243,ΑΙΓΑΛΕΩ,Κλάση Δ,342,217,1.6,7,Jan-23
12243,ΑΝΑΓΕΝΝΗΣΗ,Κλάση A,757,21545,0.0,695,Jan-23
12243,ΑΝΑΓΕΝΝΗΣΗ,Κλάση Β,13940,53506,0.3,1726,Jan-23
12243,ΑΝΑΓΕΝΝΗΣΗ,Κλάση Γ,4911,7936,0.6,256,Jan-23
12243,ΑΝΑΓΕΝΝΗΣΗ,Κλάση Δ,968,589,1.6,19,Jan-23
12243,ΑΝΩ ΛΙΟΥΜΗ,Κλάση A,590,15190,0.0,491,Jan-23
12243,ΑΝΩ ΛΙΟΥΜΗ,Κλάση Β,11180,41137,0.3,1327,Jan-23
12243,ΑΝΩ ΛΙΟΥΜΗ,Κλάση Γ,4600,7254,0.6,234,Jan-23
12243,ΑΝΩ ΛΙΟΥΜΗ,Κλάση Δ,355,279,1.3,9,Jan-23
12243,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση A,120,3968,0.0,128,Jan-23
12243,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Β,3589,13051,0.3,421,Jan-23
12243,ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ,Κλάση Γ,1214,1984,0.6,64,Jan-23
