date,Title,Name,Address,IsActive,IsScheduled,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΥΨΕΛΗ,Μάκρης & Πάρνηθος,False,True,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Μάκρης & Πάρνηθος,False,True,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Αγ.Στεφάνου & 25ης Μαρτίου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Αγ.Στεφάνου & 25ης Μαρτίου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Σουλίου & Μ. Αλεξάνδρου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Σουλίου & Μ. Αλεξάνδρου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΙΔΑΡΙΟΥ,Ξενοπούλου & Σουκαντζίδη,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΙΔΑΡΙ,Ξενοπούλου & Σουκαντζίδη,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΗΡΑΚΛΕΙΟ,Βαλτετσίου & Ευτυχίας,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Βαλτετσίου & Ευτυχίας,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Μεγάλου Αλεξάνδρου και Σουλίου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Μεγάλου Αλεξάνδρου και Σουλίου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΕΑ ΠΕΡΑΜΟΣ,28ης Οκτωβρίου και Θωμά Γεωργιάδου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Ν. ΠΕΡΑΜΟΣ,28ης Οκτωβρίου και Θωμά Γεωργιάδου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,Άγγελου Σικελιανού και Λεωφ. Αιαντείου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΙΑΝΤΕΙΟ,Άγγελου Σικελιανού και Λεωφ. Αιαντείου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Σκουφά & Πλαστήρα,False,True,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Σκουφά & Πλαστήρα,False,True,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Ηπείρου & Λαρίσης,False,True,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Ηπείρου & Λαρίσης,False,True,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΖΩΓΡΑΦΟΥ,Ιπποκρήνης & Κοκκινοπούλου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΖΩΓΡΑΦΟΣ,Ιπποκρήνης & Κοκκινοπούλου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Κυλλήνης & Λεωφ.Πατριάρχου Γρηγορίου Ε΄,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Κυλλήνης & Λεωφ.Πατριάρχου Γρηγορίου Ε΄,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΛΥΦΑΔΑ,Ρεθύμνου 18 και Λ. Ελ. Βενιζέλου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΛΥΦΑΔΑ,Ρεθύμνου 18 και Λ. Ελ. Βενιζέλου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Πρασίνου Λόφου και Μανιακίου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Πρασίνου Λόφου και Μανιακίου,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΛΕΥΣΙΝΑ,Λάσκου και Μουρίκη,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΛΕΥΣΙΝΑ,Λάσκου και Μουρίκη,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Σαγγαρίου και Πλατεία Θεσσαλονίκης,False,False,
2023/01/24,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Σαγγαρίου και Πλατεία Θεσσαλονίκης,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ,Ολυμπίων και Μητροπόλεως,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ,Ολυμπίων και Μητροπόλεως,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Π. ΗΡΑΚΛΕΙΟ,Στρατάρχου Αλέξ.Παπάγου και Πολέμη,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΡΑΚΛΕΙΟ,Στρατάρχου Αλέξ.Παπάγου και Πολέμη,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΙΚΑΙΑ,Θηβών και Ολυμπίας,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΝΙΚΑΙΑ,Θηβών και Ολυμπίας,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΛ. ΑΜΕΡΙΚΗΣ,Μηθύμνης και Δροσοπούλου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΥΨΕΛΗ,Μηθύμνης και Δροσοπούλου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Μηθύμνης και Δροσοπούλου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΛΕΥΣΙΝΑ,Κομνηνών και Μακεδονίας,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΛΕΥΣΙΝΑ,Κομνηνών και Μακεδονίας,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗΣ,Ναυαρίνου και Νικηταρά επηρεάζεται και μέρος του Αμαρουσίου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗ,Ναυαρίνου και Νικηταρά επηρεάζεται και μέρος του Αμαρουσίου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΛΛΗΝΙΚΟ Α,Μαρίνου Γ. και Ριζούντος,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΛΛΗΝΙΚΟ,Μαρίνου Γ. και Ριζούντος,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΤΡΟΥΠΟΛΗ,Υψηλάντου και Οδυσσέα Ανδρουτσου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΤΡΟΥΠΟΛΗ,Υψηλάντου και Οδυσσέα Ανδρουτσου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,Δογάνης και Νικηταρά,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,Δογάνης και Νικηταρά,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΚΥΖΗ,Βαρβάκη και Μητσόπουλου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Βαρβάκη και Μητσόπουλου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,Σουλίου και Ναπ. Ζέρβα,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓ. ΔΗΜΗΤΡΙΟΣ Α,Σουλίου και Ναπ. Ζέρβα,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Λαρίσης και Ηπείρου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Λαρίσης και Ηπείρου,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΡΓΥΡΟΥΠΟΛΗ Α,Γ.Παπανδρέου και Θερμοπυλών,False,False,
2023/01/25,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΡΓΥΡΟΥΠΟΛΗ,Γ.Παπανδρέου και Θερμοπυλών,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΛΩΝΟΣ,Λένορμαν και Βραχωρίου,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Λένορμαν και Βραχωρίου,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗΣ,Πόντου και 25ης Μαρτίου,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗ,Πόντου και 25ης Μαρτίου,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΑΛΑΙΟ ΦΑΛΗΡΟ,Ανδρομάχης και Μιαούλη,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,Π. ΦΑΛΗΡΟ,Ανδρομάχης και Μιαούλη,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΛΛΙΘΕΑ,Σωκράτους και Αχιλλέως,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΛΛΙΘΕΑ,Σωκράτους και Αχιλλέως,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΑΛΙΔΙ,Κούσουλα Πέτρου και Κηφισίας,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΑΡΟΥΣΙ,Κούσουλα Πέτρου και Κηφισίας,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΝΙΔΙ,Εθνικής Αντιστάσεως και Βαμβακάρη Μάρκου,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΧΑΡΝΕΣ,Εθνικής Αντιστάσεως και Βαμβακάρη Μάρκου,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΤΣΑΚΟΣ,Παπαφλέσσα και Καραϊσκάκη,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,Παπαφλέσσα και Καραϊσκάκη,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΛΙΣΣΙΑ,Δημοκρατίας και Ηρώου,False,False,
2023/01/26,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΛΙΣΣΙΑ,Δημοκρατίας και Ηρώου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Δόλασικ και Πήγασου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΨΥΧΙΚΟ,Δόλασικ και Πήγασου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΑΓΟΥΛΑ,Αθ. Διάκου και Αναλήψεως,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΑΓΟΥΛΑ,Αθ. Διάκου και Αναλήψεως,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΡΙΣΤΕΡΙ,Προβελεγγίου και Καλλέργη,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΡΙΣΤΕΡΙ,Προβελεγγίου και Καλλέργη,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗΣ,Αθανασίου Διάκου και Χρυσοστόμου Σμύρνης,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗ,Αθανασίου Διάκου και Χρυσοστόμου Σμύρνης,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΤΩ ΠΑΤΗΣΙΑ,Χάλκης και Αχαρνών,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Χάλκης και Αχαρνών,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΡΕΝΤΗΣ,Μπιχάκη και Κισσάβου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓ. Ι. ΡΕΝΤΗΣ,Μπιχάκη και Κισσάβου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Εθνάρχου Μακατίου και Πύρρωνος,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Εθνάρχου Μακατίου και Πύρρωνος,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΒΑΡΚΙΖΑ,Ωκεανίδων και Ήβης,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΒΑΡΗ,Ωκεανίδων και Ήβης,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,Ομ. Σκυλίτση και Κουντουριώτου,False,True,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΕΥΑΓΓΕΛΙΣΤΡΙΑ,Ομ. Σκυλίτση και Κουντουριώτου,False,True,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΟΛΑΡΓΟΣ,17ης Νοεμβρίου και Μενίππου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΟΛΑΡΓΟΣ,17ης Νοεμβρίου και Μενίππου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Λεωφ. Πατριάρχου Γρηγορίου και Χελμού [Έως την αποκατάσταση θα υπάρχουν χαμηλές πιέσεις στην περιοχή Αγ. Μαρίνα (Άνω Ηλιούπολη-Υμηττός)],False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Λεωφ. Πατριάρχου Γρηγορίου και Χελμού [Έως την αποκατάσταση θα υπάρχουν χαμηλές πιέσεις στην περιοχή Αγ. Μαρίνα (Άνω Ηλιούπολη-Υμηττός)],False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗΣ,Αγωνιστών και Γιαννοπούλου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗ,Αγωνιστών και Γιαννοπούλου,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Ναυάρχου Νοταρά και Ρεθύμνης,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Λεωφόρος Αλ.Παναγούλη και Απόλλωνος,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΖΩΓΡΑΦΟΣ,Αλέκου Παναγούλη και Γκανογιάννη,False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,"Δάφνης και Πελοποννήσου, περιοχή Αγία Παρασκευή",False,False,
2023/01/27,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΣΑΛΑΜΙΝΑ,"Δάφνης και Πελοποννήσου, περιοχή Αγία Παρασκευή",False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΒΑΡΚΙΖΑ,Ήβης και Ήρας,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΒΑΡΗ,Ήβης και Ήρας,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΧΑΡΝΕΣ,Ηγουμενίτσης και Αγίας Παρασκευής,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Ηγουμενίτσης και Αγίας Παρασκευής,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΟΝΑΣΤΗΡΑΚΙ,Κολοκοτρώνη και Νικίου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Κολοκοτρώνη και Νικίου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΑΝΟΡΑΜΑ Α,Δαρδαμελλίων και Άρτης,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΒΟΥΛΑ,Δαρδαμελλίων και Άρτης,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,ΑΡΙΣΤΕΙΔΟΥ -  ΝΑΥΑΡΙΝΟΥ,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,ΑΡΙΣΤΕΙΔΟΥ -  ΝΑΥΑΡΙΝΟΥ,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΣΠΡΟΠΥΡΓΟΣ,Παπαφλέσσα και Σύμης,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΣΠΡΟΠΥΡΓΟΣ,Παπαφλέσσα και Σύμης,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,Παπαφλέσσα και Καραϊσκάκη,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Παπαφλέσσα και Καραϊσκάκη,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Φωτομαρά και Γκιώνας,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Φωτομαρά και Γκιώνας,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΡΑΜΑ,Σκρά και Μεγ. Αλεξάνδρου,False,True,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΡΑΜΑ,Σκρά και Μεγ. Αλεξάνδρου,False,True,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΗΦΙΣΙΑ,Μαυρομιχάλη και Δημ. Γούναρη,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΕΦΑΛΑΡΙ,Μαυρομιχάλη και Δημ. Γούναρη,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΒΥΡΩΝΑΣ,Ταταούλων και Βυζαντίου,False,True,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΒΥΡΩΝΑ,Ταταούλων και Βυζαντίου,False,True,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΟΣΧΑΤΟ,Ηρώων και Ρόδου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΟΣΧΑΤΟ,Ηρώων και Ρόδου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΤΑΜΟΡΦΩΣΗ,Διλόφου και Αναγεννήσεως,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΕΤΑΜΟΡΦΩΣΗ,Διλόφου και Αναγεννήσεως,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Ηπείρου και Μεσογείων,False,True,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΟΡΥΔΑΛΛΟΣ,Ηπείρου και Μεσογείων,False,True,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Αγίου Ιωάννου και Έλλης,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Αγίου Ιωάννου και Έλλης,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΟΛΥΔΡΟΣΟ,Παύλου Μελά και Ψαρρού,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΜΑΡΟΥΣΙ,Παύλου Μελά και Ψαρρού,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΟΛΑΡΓΟΣ,17ης Νοεμβρίου 1973 και Χίου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΟΛΑΡΓΟΣ,17ης Νοεμβρίου 1973 και Χίου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Ίδης και Ταϋγέτου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Ίδης και Ταϋγέτου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΛΑΝΔΡΙ,Μεσσηνίας και Πάρνωνος,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΛΑΝΔΡΙ,Μεσσηνίας και Πάρνωνος,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗΣ,Αθ. Διάκου και Ελ. Βενιζέλου,False,False,
2023/01/28,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΥΚΗ,Αθ. Διάκου και Ελ. Βενιζέλου,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΧΑΛΑΝΔΡΙ,Αραχώβης & Σαρανταπόρου,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΤΩ ΧΑΛΑΝΔΡΙ,Αραχώβης & Σαρανταπόρου,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΠΕΙΡΑΙΑΣ,Μιλτιάδου & Σκουφά,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΣΤΕΛΛΑ,Μιλτιάδου & Σκουφά,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΛΥΚΟΤΡΥΠΑ,Γρ. Αυξεντίου και Πάτμου,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΧΑΡΝΕΣ,Γρ. Αυξεντίου και Πάτμου,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Αγ. Ιωάννου και Ζολώτα,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΗΛΙΟΥΠΟΛΗ,Αγ. Ιωάννου και Ζολώτα,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΤΕΡΨΙΘΕΑ,ΑΙΓΥΠΤΟΥ & ΠΡΟΠΟΝΤΙΔΟΣ,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΓΛΥΦΑΔΑ,ΑΙΓΥΠΤΟΥ & ΠΡΟΠΟΝΤΙΔΟΣ,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΚΑΤΩ ΠΑΤΗΣΙΑ,Περεσιάδου και Πασσώβ,False,False,
2023/01/29,ΔΙΑΚΟΠΗ ΥΔΡΕΥΣΗΣ,ΑΘΗΝΑ,Περεσιάδου και Πασσώβ,False,False,
